page,block,content,avgFontSize,height,width,textLength,x0,y0,x1,y1,isBold,isItalic
94,27,"Introduction- The Origins of Programming Languages- Abstractions in Programming Languages - Computational Paradigms -Language Definition - Language Translation.  Language Design Criteria – Efficiency, regularity, security and extensibility - C++: An Object-Oriented Extension of C-Python: A General-Purpose Scripting Language.  Functional Programming - Programs as Functions - Scheme: A Dialect of Lisp - ML: Functional Programming with static typing -Delayed Evaluation- Haskell- Overloading.  Logic Programming-Logic and Logic Programs - Horn Clauses -Resolution and Unification- The Language Prolog - Problems with Logic Programming.  Object-Oriented Programming- Software Reuse and Independence Smalltalk Java C++ - Design Issues in Object-Oriented Languages - Implementation Issues in Object-Oriented Languages.  Syntax-Lexical Structure of Programming Languages -Context-Free Grammars and BNFs -Parse Trees and Abstract Syntax Trees - EBNFs and Syntax Diagrams - Parsing Techniques and Tools- Lexics vs. Syntax vs. Semantics.  Basic Semantics -Attributes, Binding, and Semantic Functions - Declarations, Blocks, and Scope - The Symbol Table - Name Resolution and Overloading - Allocation, Lifetimes, and the Environment Variables and Constants Aliases, Dangling References, and Garbage.  Data Types-Data Types and Type Information - Simple Types - Type Constructors - Type Nomenclature in Sample Languages -Type Equivalence- Type Checking -Type Conversion- Polymorphic Type Checking- Explicit Polymorphism.  Control Expressions and Statements –Expressions - Conditional Statements and Guards- Exception Handling- Procedure Definition and Activation-Procedure Semantics- Parameter-Passing Mechanisms- Procedure Environments, Activations, and Allocation-Dynamic Memory Management- Exception Handling and Environments.  Abstract Data Types and Modules - The Algebraic Specification of Abstract Data Types- Abstract",9.00,372.88,444.20,1917,69.86,435.55,514.07,808.43,false,false
94,28,"94 | Page",12.00,5.63,66.46,9,468.58,825.60,535.04,831.23,false,false
94,29,"",12.00,5.63,3.34,0,63.86,839.40,67.20,845.03,false,false
95,0,"Department of Computer Science & Engineering",12.00,5.63,429.30,44,105.74,54.36,535.04,59.99,false,false
95,1,"Data Type Mechanisms and Modules -Separate Compilation in C, C++ Namespaces, and Java Packages- Ada Packages -Modules in ML- Problems with Abstract Data Type Mechanisms.  Formal Semantics- A Sample Small Language- Operational Semantics -Denotational Semantics- Axiomatic Semantics- Proofs of Program Correctness.  Parallel Programming- Introduction to Parallel Processing- Parallel Processing and Programming Languages- Threads – Semaphores- Monitors –Message Passing.  Learning Resources:",9.00,108.01,450.20,489,63.86,75.24,514.07,183.25,false,false
95,2,"Text Books:",9.00,4.67,58.32,11,63.86,199.22,122.19,203.89,false,false
95,3,"nd",6.00,3.04,7.08,2,422.95,216.62,430.03,219.66,false,false
95,4,"1. Kenneth C. Louden, 'Programming Language Principles and Practices', 2 Edition, Thomson",9.00,4.67,430.78,89,81.74,219.62,512.53,224.29,false,false
95,5,"2003.",9.00,4.67,27.24,5,99.50,231.02,126.75,235.69,false,false
95,6,"rd",6.00,3.04,5.76,2,406.51,239.54,412.27,242.58,false,false
95,7,"2. Carlo Ghezzi, Mehdi Jazayeri, 'Programming Language Concepts', 3 Edition, John Wiley &",9.00,4.67,430.88,89,81.74,242.54,512.63,247.21,false,false
95,8,"Sons, 1997.",9.00,16.19,56.16,11,99.50,254.09,155.67,270.28,false,false
95,9,"Reference Books:",9.00,4.67,85.08,16,63.86,277.13,148.95,281.80,false,false
95,10,"th",6.00,3.04,5.52,2,370.87,294.53,376.39,297.57,false,false
95,11,"1.   Robert W. Sebesta, Concepts of Programming Languages 12 Edition, Pearson, 2019. 2. David A. Watt, Programming Language Concepts and Paradigms, Prentice-Hall, 1990.",9.00,27.59,415.04,168,70.94,297.53,485.99,325.12,false,false
95,12,"",9.00,4.67,2.77,0,63.86,340.97,66.63,345.64,false,false
95,13,"",9.00,4.67,2.77,0,63.86,361.37,66.63,366.04,false,false
95,14,"",12.00,5.63,3.34,0,63.86,374.57,67.20,380.20,false,false
95,15,"",12.00,5.63,3.34,0,207.89,374.57,211.23,380.20,false,false
95,16,"95 | Page",12.00,5.63,66.46,9,468.58,825.60,535.04,831.23,false,false
95,17,"",12.00,5.63,3.34,0,63.86,839.40,67.20,845.03,false,false
96,0,"Department of Computer Science & Engineering",12.00,5.63,429.30,44,105.74,54.36,535.04,59.99,false,false
96,1,"CS1331",12.00,5.63,46.65,6,63.74,77.04,110.40,82.67,true,false
96,2,"3-0-0 (3)",12.00,5.63,49.30,9,485.98,77.04,535.28,82.67,true,false
96,3,"Software Testing",14.00,6.58,116.72,16,238.85,94.70,355.57,101.28,true,false
96,4,"Pre-Requisites: None",11.00,5.18,117.43,20,63.86,114.02,181.29,119.20,true,false
96,5,"Course Outcomes:",11.00,5.18,101.47,16,63.86,133.70,165.33,138.88,true,false
96,6,"CO-1 Analyze Various test processes and continuous quality improvement.",9.00,4.79,347.69,71,74.54,155.78,422.24,160.57,false,false
96,7,"CO-2 Analyze Types of errors and fault models.",9.00,4.79,227.07,46,74.54,173.78,301.62,178.57,false,false
96,8,"CO-3 Modeling the behaviour using FSM.",9.00,4.79,199.83,38,74.54,191.78,274.38,196.57,false,false
96,9,"CO-4 Application of software testing techniques in commercial environments.",9.00,4.79,356.45,75,74.54,209.78,431.00,214.57,false,false
96,10,"CO-5 Analyze various test tools.",9.00,4.79,158.67,32,74.54,227.78,233.22,232.57,false,false
96,11,"Course Articulation Matrix:",11.00,5.18,144.22,27,63.86,249.77,208.08,254.95,true,false
96,12,"PO-1 PO-2 PO-3 PO-4 PO-5 PO-6 PO-7 PO-8 PO-9 PO-10 PO-11 PO-12 PSO-1 PSO-2 PSO-3 PSO-4",8.00,3.77,454.67,86,69.50,271.25,524.17,275.02,true,false
96,13,"2 2 1 2 1 1 1 2 2 2 2 1 2 1 3 3",8.00,3.77,412.79,31,104.90,283.85,517.69,287.62,false,false
96,14,"CO-1",8.00,3.77,17.55,4,70.70,286.85,88.26,290.62,true,false
96,15,"2 2 2 3 2 1 1 1 1 1 2 1 2 1 3 3",8.00,3.77,412.79,31,104.90,299.57,517.69,303.34,false,false
96,16,"CO-2",8.00,3.77,17.55,4,70.70,302.57,88.26,306.34,true,false
96,17,"3 1 2 3 2 1 1 1 2 1 2 1 3 3 3 3",8.00,3.77,412.79,31,104.90,315.29,517.69,319.06,false,false
96,18,"CO-3",8.00,3.77,17.55,4,70.70,318.29,88.26,322.06,true,false
96,19,"2 2 1 3 3 2 2 2 2 1 2 1 3 2 2 3",8.00,3.77,412.79,31,104.90,330.89,517.69,334.66,false,false
96,20,"CO-4",8.00,3.77,17.55,4,70.70,333.89,88.26,337.66,true,false
96,21,"2 2 1 2 1 1 1 1 1 2 1 1 2 1 3 3",8.00,3.77,412.79,31,104.90,346.61,517.69,350.38,false,false
96,22,"CO-5",8.00,3.77,17.55,4,70.70,349.61,88.26,353.38,true,false
96,23,"1 - Slightly;   2 - Moderately;   3 - Substantially",9.00,4.67,334.25,51,63.86,370.13,398.12,374.80,true,false
96,24,"Syllabus:",12.00,5.63,56.73,9,63.86,391.49,120.60,397.12,true,false
96,25,"Introduction to Software Testing: Importance of Testing, Testing Process, Terminologies in Testing, Software Development Life Cycle (SDLC) vs. Software Testing Life Cycle (STLC); Principles of Software Testing, Fundamentals of Testing, Psychology of Testing, General Principles of Testing, Levels of Testing; Types of Testing, Manual Testing, Automation Testing, Black Box Testing, White Box Testing, Grey Box Testing; Static Testing, Reviews, Walkthroughs, Inspections; Test Design Techniques, Black Box Test Design Techniques, Equivalence Partitioning, Boundary Value Analysis, Decision Table Testing, State Transition Testing, White Box Test Design Techniques, Statement Coverage, Decision Coverage, Condition Coverage, Path Coverage; Dynamic Testing, Unit Testing, Integration Testing, System Testing, Acceptance Testing; Levels of Testing, Component Testing, Integration Testing, System Testing, Acceptance Testing; Test Management, Test Planning, Test Estimation, Test Monitoring and Control, Configuration Management, Risk and Testing, Incident Management; Test Automation, Introduction to Test Automation, Tools for Test Automation, Scripting Languages for Test Automation, Benefits and Risks of Test Automation; Specialized Testing, Performance Testing, Load Testing, Stress Testing, Usability Testing, Security Testing, Compatibility Testing, Regression Testing; Testing Tools, Test Management Tools, Requirement Management Tools, Test Execution Tools, Performance Testing Tools; Quality Metrics and Measurements, Software Quality, Quality Attributes, Metrics for Quality, Process Metrics, Product Metrics; Case Studies and Practical Examples, Real-World Scenarios, Practical Examples, Case Studies in Testing; Trends in Software Testing, Current Trends in Software Testing, Future of Software Testing, Innovations in Testing Techniques.  Learning Resources:",9.00,234.50,470.61,1868,63.86,412.63,534.48,647.13,false,false
96,26,"Text Books:",9.00,4.67,58.32,11,63.86,663.10,122.19,667.77,false,false
96,27,"1. Naresh Chauhan, “Software Testing- Principles and Practices”, Oxford University Press,",9.00,4.98,432.17,89,81.74,683.74,513.91,688.72,false,false
96,28,"Second Edition, 2016.",9.00,4.98,100.08,21,99.50,695.14,199.58,700.12,false,false
96,29,"2. Baris Beizer, 'Software Testing techniques', Dreamtech, Second Edition, 1990.",9.00,4.67,368.12,80,81.74,706.54,449.87,711.21,false,false
96,30,"",9.00,4.67,2.77,0,99.86,718.06,102.63,722.73,false,false
96,31,"Reference Books:",9.00,4.67,85.08,16,63.86,729.58,148.95,734.25,false,false
96,32,"1. Paul Ammann George and Jeff Offutt , “Introduction to Software Testing”, Cambridge",9.00,4.98,432.19,85,81.86,749.76,514.05,754.74,false,false
96,33,"University Press, Cambridge, New York, Melbourne, Madrid, Cape Town, Singapore, São Paulo, Second Edition, 2008.",9.00,16.14,413.85,112,99.86,761.04,513.71,777.18,false,false
96,34,"",12.00,5.63,3.34,0,63.86,785.28,67.20,790.91,false,false
96,35,"",12.00,5.63,3.34,0,63.86,808.20,67.20,813.83,false,false
96,36,"96 | Page",12.00,5.63,66.46,9,468.58,825.60,535.04,831.23,false,false
96,37,"",12.00,5.63,3.34,0,63.86,839.40,67.20,845.03,false,false
97,0,"Department of Computer Science & Engineering",12.00,5.63,429.30,44,105.74,54.36,535.04,59.99,false,false
97,1,"CS1322",12.00,5.63,46.65,6,63.74,77.04,110.40,82.67,true,false
97,2,"3-0-0 (3)",12.00,5.63,49.30,9,485.98,77.04,535.28,82.67,true,false
97,3,"Advanced Data Mining",14.00,6.58,154.04,20,220.13,94.70,374.17,101.28,true,false
97,4,"Pre-Requisites: None",11.00,5.18,117.43,20,63.86,114.02,181.29,119.20,true,false
97,5,"Course Outcomes:",11.00,5.18,101.47,16,63.86,133.70,165.33,138.88,true,false
97,6,"CO-1 Analyze Algorithms for sequential patterns.",9.00,4.79,232.59,48,74.54,155.78,307.14,160.57,false,false
97,7,"CO-2 Determine patterns from time series data.",9.00,4.79,226.47,46,74.54,173.78,301.02,178.57,false,false
97,8,"CO-3 Develop algorithms for Temporal Patterns.",9.00,4.79,230.31,46,74.54,191.78,304.86,196.57,false,false
97,9,"CO-4 Apply Graph mining algorithms to Web Mining.",9.00,4.79,248.69,49,74.54,209.78,323.24,214.57,false,false
97,10,"CO-5 Compare and contrast distributed algorithms for data mining tasks.",9.00,4.79,337.13,71,74.54,227.78,411.68,232.57,false,false
97,11,"Course Articulation Matrix:",11.00,5.18,144.22,27,63.86,249.77,208.08,254.95,true,false
97,12,"PO-1 PO-2 PO-3 PO-4 PO-5 PO-6 PO-7 PO-8 PO-9 PO-10 PO-11 PO-12 PSO-1 PSO-2 PSO-3 PSO-4",8.00,3.77,451.43,86,69.50,271.25,520.93,275.02,true,false
97,13,"- - 3 3 1 1 – – – – – 1 – – 3 1",8.00,3.77,409.07,31,105.26,283.85,514.33,287.62,false,false
97,14,"CO-1",8.00,3.77,17.55,4,70.58,286.85,88.14,290.62,true,false
97,15,"2 2 2 3 1 1 – - – – – 1 2 – 2 -",8.00,3.77,409.07,31,104.54,299.57,513.61,303.34,false,false
97,16,"CO-2",8.00,3.77,17.55,4,70.58,302.57,88.14,306.34,true,false
97,17,"1 1 3 3 - 1 1 1 – – 1 1 3 – 2 1",8.00,3.77,409.79,31,104.54,315.29,514.33,319.06,false,false
97,18,"CO-3",8.00,3.77,17.55,4,70.58,318.29,88.14,322.06,true,false
97,19,"1 1 3 3 1 1 1 1 – – 1 1 3 – 3 1",8.00,3.77,409.79,31,104.54,330.89,514.33,334.66,false,false
97,20,"CO-4",8.00,3.77,17.55,4,70.58,333.89,88.14,337.66,true,false
97,21,"1 1 3 3 1 1 1 1 – – 1 1 3 – 3 1",8.00,3.77,409.79,31,104.54,346.61,514.33,350.38,false,false
97,22,"CO-5",8.00,3.77,17.55,4,70.58,349.61,88.14,353.38,true,false
97,23,"1 - Slightly;   2 - Moderately;   3 - Substantially",9.00,4.67,334.25,51,63.86,370.13,398.12,374.80,true,false
97,24,"Syllabus:",12.00,5.63,56.73,9,63.86,391.49,120.60,397.12,true,false
97,25,"Sequential Pattern Mining concepts, primitives, scalable methods; Transactional Patterns and other temporal based frequent patterns, Mining Time series Data, Periodicity Analysis for time related sequence data, Trend analysis, Similarity search in Time-series analysis; Graph Mining, Mining frequent subgraphs, finding clusters in large graphs; Web Mining, Mining the web page layout structure, mining web link structure,  Automatic classification of web documents and web usage mining; Distributed Data Mining, Distribute data mining framework, Distributed data source, Distributed data mining techniques, Distributed classifier learning, distributed clustering, distributed association rule mining.  Learning Resources:",9.00,107.99,449.00,721,63.86,412.63,512.87,520.62,false,false
97,26,"Text Books:",9.00,4.67,58.32,11,63.86,536.47,122.19,541.14,false,false
97,27,"1. Jiawei Han and M Kamber, Data Mining Concepts and techniques, Morgan Kaufmann",9.00,4.67,432.08,80,81.86,557.83,513.94,562.50,false,false
97,28,"Publishers In, 2022; Fourth Edition.",9.00,4.67,161.79,36,99.86,570.43,261.66,575.10,false,false
97,29,"2. Chris Chatfield, The Analysis of Time Series: An Introduction, Chapman & Hall/CRC, 2003,",9.00,4.67,431.74,91,81.86,583.06,513.60,587.73,false,false
97,30,"Sixth Edition.",9.00,4.67,63.96,14,99.86,595.66,163.83,600.33,false,false
97,31,"Reference Books:",9.00,4.67,85.08,16,63.86,607.42,148.95,612.09,false,false
97,32,"1. Bing Liu, Web Data Mining, Springer, 2011, Second Edition. 2. Pang-Ning Tan, Michael Steinbach, Anuj Karpatne and Vipin Kumar, Introduction to Data Mining,",9.00,16.19,452.44,158,81.74,627.82,534.19,644.01,false,false
97,33,"Pearson, 2018, Second Edition.",9.00,4.67,146.31,30,99.50,650.86,245.82,655.53,false,false
97,34,"",9.00,4.67,2.77,0,63.86,662.26,66.63,666.93,false,false
97,35,"",9.00,4.67,2.77,0,63.86,682.78,66.63,687.45,false,false
97,36,"",9.00,4.67,2.77,0,63.86,703.18,66.63,707.85,false,false
97,37,"",9.00,4.67,2.77,0,63.86,723.58,66.63,728.25,false,false
97,38,"",9.00,4.67,2.77,0,63.86,744.00,66.63,748.67,false,false
97,39,"",9.00,4.67,2.77,0,63.86,764.40,66.63,769.07,false,false
97,40,"",9.00,4.67,2.77,0,63.86,784.80,66.63,789.47,false,false
97,41,"",9.00,4.67,2.77,0,63.86,805.20,66.63,809.87,false,false
97,42,"97 | Page",12.00,5.63,66.46,9,468.58,825.60,535.04,831.23,false,false
97,43,"",12.00,5.63,3.34,0,63.86,839.40,67.20,845.03,false,false
98,0,"Department of Computer Science & Engineering",12.00,5.63,429.30,44,105.74,54.36,535.04,59.99,false,false
98,1,"CS1324",12.00,5.63,46.65,6,63.74,77.04,110.40,82.67,true,false
98,2,"3-0-0 (3)",12.00,5.63,49.30,9,485.98,77.04,535.28,82.67,true,false
98,3,"Advanced Databases",14.00,6.58,144.80,18,224.81,94.70,369.61,101.28,true,false
98,4,"Pre-Requisites: None",11.00,5.18,117.43,20,63.86,114.02,181.29,119.20,true,false
98,5,"Course Outcomes:",11.00,5.18,101.47,16,63.86,133.70,165.33,138.88,true,false
98,6,"CO-1 Design distributed database for application development.",9.00,4.79,294.41,61,74.54,155.78,368.96,160.57,false,false
98,7,"CO-2 Apply query optimization principles for optimizing query performance in centralized and",9.00,4.79,453.89,92,74.54,173.78,528.44,178.57,false,false
98,8,"distributed database systems.",9.00,4.67,135.04,29,114.26,185.42,249.30,190.09,false,false
98,9,"CO-3 Design distributed database schema using principles of fragmentation and allocation.",9.00,4.79,418.40,89,74.54,203.30,492.95,208.09,false,false
98,10,"CO-4 Apply distributed transaction principles for handling transactions in distributed database",9.00,4.79,454.09,95,74.54,221.30,528.63,226.09,false,false
98,11,"applications.",9.00,4.67,58.33,13,114.26,232.94,172.59,237.61,false,false
98,12,"CO-5 Apply distributed database administration principles for managing distributed database.",9.00,4.79,427.16,92,74.54,250.85,501.71,255.64,false,false
98,13,"Course Articulation Matrix:",11.00,5.18,144.22,27,63.86,272.81,208.08,277.99,true,false
98,14,"PO-1 PO-2 PO-3 PO-4 PO-5 PO-6 PO-7 PO-8 PO-9 PO-10 PO-11 PO-12 PSO-1 PSO-2 PSO-3 PSO-4",8.00,3.77,453.83,86,69.50,294.17,523.33,297.94,true,false
98,15,"2 2 3 1 1 - - 1 1 1 1 1 3 2 - 1",8.00,3.77,412.07,31,104.78,306.89,516.85,310.66,false,false
98,16,"CO-1",8.00,3.77,17.55,4,70.70,309.89,88.26,313.66,true,false
98,17,"2 2 2 1 1 - - 1 - - 1 1 1 1 - 2",8.00,3.77,412.07,31,104.78,322.61,516.85,326.38,false,false
98,18,"CO-2",8.00,3.77,17.55,4,70.70,325.61,88.26,329.38,true,false
98,19,"1 2 3 1 1 - - 1 1 1 1 1 3 2 - 1",8.00,3.77,412.07,31,104.78,338.21,516.85,341.98,false,false
98,20,"CO-3",8.00,3.77,17.55,4,70.70,341.21,88.26,344.98,true,false
98,21,"1 1 1 1 2 - - 1 1 1 1 1 1 2 1 1",8.00,3.77,412.07,31,104.78,353.93,516.85,357.70,false,false
98,22,"CO-4",8.00,3.77,17.55,4,70.70,356.93,88.26,360.70,true,false
98,23,"- 1 1 1 2 - - 1 1 1 1 1 1 2 1 1",8.00,3.77,411.35,31,105.50,369.65,516.85,373.42,false,false
98,24,"CO-5",8.00,3.77,17.55,4,70.70,372.65,88.26,376.42,true,false
98,25,"1 - Slightly;   2 - Moderately;   3 - Substantially",9.00,4.67,334.25,51,63.86,393.05,398.12,397.72,true,false
98,26,"Syllabus:",12.00,5.63,56.73,9,63.86,414.55,120.60,420.18,true,false
98,27,"Database-System Architectures: Centralized Database Systems, Server System Architectures, Parallel Systems, Distributed Systems, Transaction Processing in Parallel and Distributed Systems, Cloud-Based Services Parallel and Distributed Storage: Data Partitioning, Dealing with Skew in Partitioning, Replication, Parallel Indexing, Distributed File Systems, Parallel Key-Value Stores",9.00,41.99,470.58,381,63.86,435.55,534.45,477.54,false,false
98,28,"Parallel and Distributed Query Processing:  Parallel Sort, Parallel Join, Other Operations, Parallel Evaluation of Query Plans, Query Processing on Shared-Memory Architectures, Query Optimization for Parallel Execution, Parallel Processing of Streaming Data, Distributed Query Processing",9.00,29.63,470.58,287,63.86,493.15,534.45,522.78,false,false
98,29,"Parallel and Distributed Transaction Processing: Distributed Transactions, Commit Protocols, Concurrency Control in Distributed Databases, Replication, Extended Concurrency Control Protocols, Replication with Weak Degrees of Consistency, Coordinator Selection, Consensus in Distributed Systems",9.00,29.63,470.36,293,63.86,538.39,534.23,568.02,false,false
