page,block,heading,content,avgFontSize,height,width,textLength,x0,y0,x1,y1,isBold,isItalic
86,16,BODY,"PartoftheStableABI.Asimplerformofparameterretrievalwhichdoesnotuseaformatstringtospecifythe typesofthearguments.Functionswhichusethismethodtoretrievetheirparametersshouldbedeclaredas METH_VARARGSinfunctionormethodtables.Thetuplecontainingtheactualparametersshouldbepassedas args;itmustactuallybeatuple.Thelengthofthetuplemustbeatleastminandnomorethanmax;minand maxmaybeequal.Additionalargumentsmustbepassedtothefunction,eachofwhichshouldbeapointerto aPyObject*variable;thesewillbefilledinwiththevaluesfromargs;theywillcontainborrowedreferences. Thevariableswhichcorrespondtooptionalparametersnotgivenbyargswillnotbefilledin;theseshouldbe initializedbythecaller.Thisfunctionreturnstrueonsuccessandfalseifargsisnotatupleorcontainsthe wrongnumberofelements;anexceptionwillbesetiftherewasafailure. Thisisanexampleoftheuseofthisfunction,takenfromthesourcesforthe_weakrefhelpermodulefor weakreferences: staticPyObject* weakref_ref(PyObject*self,PyObject*args) {",8.76,174.65,426.38,955,96.91,534.01,523.29,708.66,FALSE,FALSE
95,22,BODY,Readtheperformancecounter.Seetime.perf_counter()forimportantdetailsonthisclock.,8.76,5.99,380.22,79,96.91,735.74,477.12,741.73,FALSE,FALSE
102,7,BODY,"PartoftheStableABI.Setthevalueoftheattributenamedattr_name,forobjecto,tothevaluev.Raise anexceptionandreturn-1onfailure;return0onsuccess.ThisistheequivalentofthePythonstatement o.attr_name=v. IfvisNULL,theattributeisdeleted.ThisbehaviourisdeprecatedinfavourofusingPyObject_DelAttr(), buttherearecurrentlynoplanstoremoveit.",8.76,59.79,426.38,322,96.91,300.14,523.28,359.93,FALSE,FALSE
108,1,BODY,VectorcallSupportAPI Py_ssize_tPyVectorcall_NARGS(size_tnargsf),8.76,24.67,199.48,63,72,81.96,271.48,106.63,FALSE,FALSE
129,7,BODY,"Returnvalue:Newreference.PartoftheStableABI.EquivalenttoPyType_FromMetaclass(NULL,NULL, spec,NULL). Changedinversion3.12:Thefunctionnowfindsandusesametaclasscorrespondingtothebaseclasses providedinPy_tp_base[s]slots.Previously,onlytypeinstanceswerereturned. Thetp_newofthemetaclassisignored.whichmayresultinincompleteinitialization.Creatingclasseswhose metaclassoverridestp_newisdeprecatedandinPython3.14+itwillbenolongerallowed.",8.76,77.72,426.37,429,96.91,551.2,523.28,628.92,FALSE,FALSE
139,1,BODY,Changedinversion3.8:Use__index__()ifavailable.,8.76,5.99,221.06,46,96.91,81.96,317.97,87.95,FALSE,FALSE
150,18,BODY,"UnliketoCprintf()the0flaghaseffectevenwhenaprecisionisgivenforintegerconversions(d,i,u, o,x,orX).",8.76,17.94,411.42,97,104.38,683.78,515.8,701.72,FALSE,FALSE
160,9,BODY,"PyObject*PyUnicode_RSplit(PyObject*unicode,PyObject*sep,Py_ssize_tmaxsplit)",8.76,5.99,352.58,75,72,432.24,424.58,438.23,FALSE,FALSE
162,5,BODY,Returnvalue:Newreference.PartoftheStableABI.Returnanewstringobjectfromformatandargs;thisis analogoustoformat%args.,8.76,17.94,426.37,114,96.91,213.47,523.28,231.41,FALSE,FALSE
172,22,BODY,Returnvalue:Newreference.PartoftheStableABI.Returnanewsetcontainingobjectsreturnedbythe iterable.TheiterablemaybeNULLtocreateanewemptyset.ReturnthenewsetonsuccessorNULLon failure.RaiseTypeErrorifiterableisnotactuallyiterable.Theconstructorisalsousefulforcopyingaset (c=set(s)).,8.76,41.85,426.38,277,96.91,708.99,523.28,750.84,FALSE,FALSE
191,11,BODY,"PyObject*PyDescr_NewWrapper(PyTypeObject*type,structwrapperbase*wrapper,void*wrapped)",8.76,5.99,409.12,85,72,317.46,481.12,323.44,FALSE,FALSE
192,13,BODY,"Py_ssize_tPySlice_AdjustIndices(Py_ssize_tlength,Py_ssize_t*start,Py_ssize_t*stop,Py_ssize_tstep)",8.76,5.99,433.88,97,72,584.77,505.88,590.76,FALSE,TRUE
205,9,BODY,PartoftheStableABIsinceversion3.9.TheCtypeoftheobjectreturnedbyPy_GenericAlias().Equiv- alenttotypes.GenericAliasinPython. Addedinversion3.9.,8.76,35.88,426.37,141,96.91,450.43,523.28,486.31,FALSE,FALSE
239,2,BODY,"PythonDevelopmentMode:seePyConfig.dev_mode. Default:-1inPythonmode,0inisolatedmode.",8.76,23.92,222.53,83,118.82,96.91,341.35,120.83,FALSE,FALSE
241,1,BODY,"PyStatusPyConfig_SetString(PyConfig*config,wchar_t*const*config_str,constwchar_t*str)",8.76,5.99,395.67,85,96.91,81.96,492.58,87.95,FALSE,FALSE
265,2,BODY,Pythonhasapymallocallocatoroptimizedforsmallobjects(smallerorequalto512bytes)withashortlifetime.It usesmemorymappingscalled“arenas”withafixedsizeofeither256KiBon32-bitplatformsor1MiBon64-bit platforms.ItfallsbacktoPyMem_RawMalloc()andPyMem_RawRealloc()forallocationslargerthan512bytes. pymallocisthedefaultallocatorofthePYMEM_DOMAIN_MEM(ex:PyMem_Malloc())andPYMEM_DOMAIN_OBJ (ex:PyObject_Malloc())domains. Thearenaallocatorusesthefollowingfunctions:,8.76,77.72,451.28,449,72,108.09,523.28,185.81,FALSE,FALSE
272,15,BODY,Theclsparameterwillbepassedasthedefining_classargumenttotheCfunction.MustbesetifMETH_METHOD issetonml->ml_flags. Addedinversion3.9.,8.76,35.88,426.37,131,96.91,620.4,523.28,656.28,FALSE,FALSE
292,7,BODY,Py_TPFLAGS_MAPPINGandPy_TPFLAGS_SEQUENCEaremutuallyexclusive;itisanerrortoen- ablebothflagssimultaneously.,8.76,17.94,389.51,106,126.3,262.8,515.81,280.75,FALSE,FALSE
292,14,BODY,Py_TPFLAGS_MAPPINGandPy_TPFLAGS_SEQUENCEaremutuallyexclusive;itisanerrortoen- ablebothflagssimultaneously.,8.76,17.94,389.51,106,126.3,516.71,515.81,534.65,FALSE,FALSE
299,3,BODY,"Anoptionalpointertoaninstanceinitializationfunction. Thisfunctioncorrespondstothe__init__()methodofclasses.Like__init__(),itispossibletocreatean instancewithoutcalling__init__(),anditispossibletoreinitializeaninstancebycallingits__init__() methodagain. Thefunctionsignatureis: inttp_init(PyObject*self,PyObject*args,PyObject*kwds);",8.76,84.98,426.37,331,96.91,162.66,523.28,247.64,FALSE,FALSE
312,13,BODY,"IfatypeaddsthePy_TPFLAGS_HAVE_GC,thenitmustimplementatleastatp_traversehandleror explicitlyuseonefromitssubclassorsubclasses. WhencallingPyType_Ready()orsomeoftheAPIsthatindirectlycallitlike PyType_FromSpecWithBases()orPyType_FromSpec()theinterpreterwillautomaticallypopulate thetp_flags,tp_traverseandtp_clearfieldsifthetypeinheritsfromaclassthatimplementsthe garbagecollectorprotocolandthechildclassdoesnotincludethePy_TPFLAGS_HAVE_GCflag.",8.76,71.74,411.43,441,104.38,547.49,515.81,619.24,FALSE,FALSE
314,9,BODY,"Thetp_clearhandlermustbeoftheinquirytype,orNULLiftheobjectisimmutable. typedefint(*inquiry)(PyObject*self)",8.76,23.92,354.19,106,72,459.35,426.19,483.27,FALSE,FALSE
317,12,BODY,The2in3.4.1a2.Zeroforfinalreleases.,8.76,5.99,166.22,35,96.91,430.65,263.12,436.64,FALSE,FALSE
339,1,BODY,"typesarelist,str,tuple,andbytes.Notethatdictalsosupports__getitem__()and__len__(), butisconsideredamappingratherthanasequencebecausethelookupsusearbitraryhashablekeysrather thanintegers. Thecollections.abc.Sequenceabstractbaseclassdefinesamuchricherinterfacethatgoesbeyondjust __getitem__()and__len__(),addingcount(),index(),__contains__(),and__reversed__(). Typesthatimplementthisexpandedinterfacecanberegisteredexplicitlyusingregister().Formore documentationonsequencemethodsgenerally,seeCommonSequenceOperations.",8.76,83.7,426.38,515,96.91,81.96,523.28,165.66,FALSE,FALSE
12,3,BODY,"TheheaderfilesaretypicallyinstalledwithPython.OnUnix,thesearelocatedinthedirectoriesprefix/include/ pythonversion/andexec_prefix/include/pythonversion/,whereprefixandexec_prefixare definedbythecorrespondingparameterstoPython’sconfigurescriptandversionis'%d.%d'%sys. version_info[:2].OnWindows,theheadersareinstalledinprefix/include,whereprefixistheinstalla- tiondirectoryspecifiedtotheinstaller. Toincludetheheaders,placebothdirectories(ifdifferent)onyourcompiler’ssearchpathforincludes.Donotplace theparentdirectoriesonthesearchpathandthenuse#include<pythonX.Y/Python.h>;thiswillbreakon multi-platformbuildssincetheplatformindependentheadersunderprefixincludetheplatformspecificheaders fromexec_prefix. C++usersshouldnotethatalthoughtheAPIisdefinedentirelyusingC,theheaderfilesproperlydeclaretheentry pointstobeextern'C'.Asaresult,thereisnoneedtodoanythingspecialtousetheAPIfromC++.",8.75,137.49,451.29,883,72,165.64,523.29,303.13,FALSE,FALSE
13,16,BODY,"Disableinliningonafunction.Forexample,itreducestheCstackconsumption:usefulonLTO+PGObuilds whichheavilyinlinecode(seebpo-33720). Usage: Py_NO_INLINEstaticintrandom(void){return4;}",8.75,54.94,426.37,178,96.91,527.47,523.28,582.41,FALSE,FALSE
16,3,BODY,"Here,PyLong_FromLong()returnsanewreferencewhichisimmediatelystolenbyPyTuple_SetItem().When youwanttokeepusinganobjectalthoughthereferencetoitwillbestolen,usePy_INCREF()tograbanother referencebeforecallingthereference-stealingfunction. Incidentally,PyTuple_SetItem()istheonlywaytosettupleitems;PySequence_SetItem()and PyObject_SetItem()refusetodothissincetuplesareanimmutabledatatype.Youshouldonlyuse PyTuple_SetItem()fortuplesthatyouarecreatingyourself. EquivalentcodeforpopulatingalistcanbewrittenusingPyList_New()andPyList_SetItem(). However,inpractice,youwillrarelyusethesewaysofcreatingandpopulatingatupleorlist.There’sageneric function,Py_BuildValue(),thatcancreatemostcommonobjectsfromCvalues,directedbyaformatstring. Forexample,theabovetwoblocksofcodecouldbereplacedbythefollowing(whichalsotakescareoftheerror checking): PyObject*tuple,*list;",8.75,162.69,451.29,849,72,172.42,523.29,335.11,FALSE,FALSE
51,18,BODY,"PyObject*Py_CompileStringExFlags(constchar*str,constchar*filename,intstart,PyCompilerFlags*flags,",8.75,5.99,446.91,97,72,603.01,518.91,609,FALSE,FALSE
72,17,BODY,"PyOS_sighandler_tPyOS_setsig(inti,PyOS_sighandler_th)",8.75,5.99,249.24,53,72,563.28,321.24,569.26,FALSE,TRUE
74,17,BODY,"intPySys_Audit(constchar*event,constchar*format,...)",8.75,5.99,241.37,52,72,640.05,313.37,646.04,FALSE,FALSE
82,19,BODY,S(bytes)[PyBytesObject*],8.75,5.98,120.24,24,72,514.65,192.24,520.63,TRUE,FALSE
83,4,BODY,"es#(str)[constchar*encoding,char**buffer,Py_ssize_t*buffer_length]",8.75,5.98,323.62,66,72,195.54,395.62,201.51,TRUE,FALSE
83,12,BODY,h(int)[shortint],8.75,5.98,75.61,16,72,677.11,147.61,683.08,TRUE,FALSE
83,15,BODY,"ConvertaPythonintegertoaCunsignedshortint,withoutoverflowchecking.",8.75,5.99,334.16,66,96.91,718.95,431.06,724.94,FALSE,FALSE
84,7,BODY,L(int)[longlong],8.75,5.98,78.38,16,72,171.63,150.38,177.6,TRUE,FALSE
84,10,BODY,ConvertaPythonintegertoaCunsignedlonglongwithoutoverflowchecking.,8.75,5.99,331.65,65,96.91,213.47,428.56,219.46,FALSE,FALSE
85,16,BODY,"intPyArg_VaParse(PyObject*args,constchar*format,va_listvargs)",8.75,5.99,282.93,61,72,632.27,354.93,638.26,FALSE,FALSE
88,15,BODY,h(int)[shortint],8.75,5.98,75.61,16,96.91,315.09,172.51,321.07,TRUE,FALSE
88,27,BODY,L(int)[longlong],8.75,5.98,78.38,16,96.91,494.42,175.28,500.39,TRUE,FALSE
89,20,BODY,"intPyOS_vsnprintf(char*str,size_tsize,constchar*format,va_listva)",8.75,5.99,297.72,65,72,509.69,369.72,515.68,FALSE,FALSE
90,1,BODY,"unsignedlongPyOS_strtoul(constchar*str,char**ptr,intbase)",8.75,5.99,269.23,57,72,81.96,341.23,87.95,FALSE,FALSE
91,14,BODY,TheexponentnofPinPyHASH_MODULUS. Addedinversion3.13.,8.75,23.92,170.53,52,96.91,443.93,267.43,467.86,FALSE,FALSE
101,16,BODY,"Returnvalue:Newreference.PartoftheStableABI.Retrieveanattributenamedattr_namefromobjecto. Returnstheattributevalueonsuccess,orNULLonfailure.ThisistheequivalentofthePythonexpression o.attr_name. Ifthemissingattributeshouldnotbetreatedasafailure,youcanusePyObject_GetOptionalAttr() instead.",8.75,59.79,426.37,288,96.91,569.56,523.28,629.34,FALSE,FALSE
119,4,BODY,PyObject*obj,8.75,5.99,58.32,12,96.91,345.72,155.23,351.71,FALSE,TRUE
127,20,BODY,"PartoftheStableABIsinceversion3.10.Returnthemoduleobjectassociatedwiththegiventypewhenthe typewascreatedusingPyType_FromModuleAndSpec(). Ifnomoduleisassociatedwiththegiventype,setsTypeErrorandreturnsNULL.",8.75,35.88,426.37,204,96.91,740,523.28,775.88,FALSE,FALSE
146,8,BODY,"voidPyUnicode_WRITE(intkind,void*data,Py_ssize_tindex,Py_UCS4value)",8.75,5.99,321.34,67,72,422.68,393.34,428.67,FALSE,FALSE
166,15,BODY,"intPyList_Insert(PyObject*list,Py_ssize_tindex,PyObject*item)",8.75,5.99,281.05,61,72,497.39,353.05,503.38,FALSE,FALSE
166,19,BODY,"PyObject*PyList_GetSlice(PyObject*list,Py_ssize_tlow,Py_ssize_thigh)",8.75,5.99,313.01,68,72,587.06,385.01,593.05,FALSE,TRUE
169,5,BODY,"intPyDict_SetDefaultRef(PyObject*p,PyObject*key,PyObject*default_value,PyObject**result)",8.75,5.99,411.33,88,72,231.4,483.33,237.39,FALSE,FALSE
172,8,BODY,PartoftheStableABI.ThisisaninstanceofPyTypeObjectrepresentingthePythonfrozensettype.,8.75,5.99,410.38,84,96.91,407.12,507.29,413.11,FALSE,FALSE
180,3,BODY,"Returnanewanopaqueindexvalueusedtoaddingdatatocodeobjects. Yougenerallycallthisfunctiononce(perinterpreter)andusetheresultwithPyCode_GetExtraand PyCode_SetExtratomanipulatedataonindividualcodeobjects. IffreeisnotNULL:whenacodeobjectisdeallocated,freewillbecalledonnon-NULLdatastoredunderthe newindex.UsePy_DecRef()whenstoringPyObject. Addedinversion3.6:as_PyEval_RequestCodeExtraIndex Changedinversion3.12:RenamedtoPyUnstable_Eval_RequestCodeExtraIndex.Theoldprivate nameisdeprecated,butwillbeavailableuntiltheAPIchanges.",8.75,113.58,426.38,521,96.91,247.09,523.29,360.68,FALSE,FALSE
188,9,BODY,"PartoftheStableABIsinceversion3.13.SimilartoPyModule_AddObjectRef(),but“steals”areference tovalue.Itcanbecalledwitharesultoffunctionthatreturnsanewreferencewithoutbotheringtocheckits resultorevensavingittoavariable. Exampleusage: if(PyModule_Add(module,'spam',PyBytes_FromString(value))<0){",8.75,67.05,426.38,290,96.91,432.06,523.28,499.11,FALSE,FALSE
198,8,BODY,"InternalFrames UnlessusingPEP523,youwillnotneedthis. struct_PyInterpreterFrame",8.75,42.6,179.57,78,72,404.75,251.57,447.35,TRUE,FALSE
201,7,BODY,"intPyContextVar_Get(PyObject*var,PyObject*default_value,PyObject**value)",8.75,5.99,335.92,72,72,234.39,407.92,240.38,FALSE,FALSE
202,4,BODY,ThisinstanceofPyTypeObjectrepresentsPythontypeforthedifferencebetweentwodatetimevalues;itis thesameobjectasdatetime.timedeltainthePythonlayer.,8.75,17.94,426.38,142,96.91,141.74,523.28,159.68,FALSE,FALSE
202,6,BODY,ThisinstanceofPyTypeObjectrepresentsthePythontimezoneinfotype;itisthesameobjectasdatetime. tzinfointhePythonlayer.,8.75,17.94,426.37,114,96.91,186.57,523.28,204.51,FALSE,FALSE
202,9,BODY,Type-checkmacros: intPyDate_Check(PyObject*ob),8.75,23.92,140.12,46,72,285.2,212.12,309.12,FALSE,FALSE
213,6,BODY,"intPyUnstable_AtExit(PyInterpreterState*interp,void(*func)(void*),void*data)",8.75,5.99,341.89,76,72,572.92,413.89,578.91,FALSE,FALSE
229,16,BODY,"Setthetracingfunctiontofunc.ThisissimilartoPyEval_SetProfile(),exceptthetracingfunctiondoes receiveline-numbereventsandper-opcodeevents,butdoesnotreceiveanyeventrelatedtoCfunctionobjects beingcalled.AnytracefunctionregisteredusingPyEval_SetTrace()willnotreceivePyTrace_C_CALL, PyTrace_C_EXCEPTIONorPyTrace_C_RETURNasavalueforthewhatparameter. Seealsothesys.settrace()function. ThecallermustholdtheGIL.",8.75,77.72,426.38,401,96.91,500.39,523.28,578.11,FALSE,FALSE
234,13,BODY,"Acquirestheper-objectslocksfortheobjectsaandbandbeginsacriticalsection.Thelocksareacquiredin aconsistentorder(lowestaddressfirst)toavoidlockorderingdeadlocks. Inthefree-threadedbuild,thismacroexpandsto: {",8.75,55.09,426.37,204,96.91,489.64,523.28,544.74,FALSE,FALSE
239,9,BODY,Useenvironmentvariables?SeePyConfig.use_environment. Default:1inPythonconfigand0inisolatedconfig.,8.75,23.92,259.86,97,118.82,413.72,378.68,437.64,FALSE,FALSE
251,1,BODY,"ThePYTHONWARNINGSenvironmentvariablecanalsobeusedtoaddwarningoptions.Multipleoptions canbespecified,separatedbycommas(,). Default:emptylist. intwrite_bytecode",8.75,53.81,426.37,158,96.91,81.96,523.28,135.77,FALSE,FALSE
259,6,BODY,"PartoftheStableABIsinceversion3.13.Freesthememoryblockpointedtobyp,whichmusthavebeen returnedbyapreviouscalltoPyMem_RawMalloc(),PyMem_RawRealloc()orPyMem_RawCalloc(). Otherwise,orifPyMem_RawFree(p)hasbeencalledbefore,undefinedbehavioroccurs. IfpisNULL,nooperationisperformed.",8.75,47.83,426.37,275,96.91,336.01,523.28,383.84,FALSE,FALSE
261,17,BODY,"Releasebuild,withoutpy-'malloc'mallocmallocmalloc malloc Debugbuild,withoutpy-'malloc_debug'malloc+debugmalloc+debugmalloc+debug malloc",8.75,41.85,438.77,135,77.98,689.68,516.75,731.54,FALSE,FALSE
268,9,BODY,"PartoftheLimitedAPI.(OnlysomemembersarepartofthestableABI.)ThisisanextensionofPyObject thataddstheob_sizefield.Thisisonlyusedforobjectsthathavesomenotionoflength.Thistypedoesnot oftenappearinthePython/CAPI.AccesstothemembersmustbedonebyusingthemacrosPy_REFCNT, Py_TYPE,andPy_SIZE.",8.75,41.85,426.37,280,96.91,396,523.28,437.85,FALSE,FALSE
268,12,BODY,SeedocumentationofPyObjectabove.,8.75,5.99,158.73,32,96.91,522.33,255.64,528.31,FALSE,FALSE
286,1,BODY,"Thisfieldisalwaysinherited.However,thePy_TPFLAGS_HAVE_VECTORCALLflagisnotalwaysinherited.If it’snotset,thenthesubclasswon’tusevectorcall,exceptwhenPyVectorcall_Call()isexplicitlycalled.",8.75,17.94,426.37,185,96.91,81.96,523.27,99.91,FALSE,FALSE
289,1,BODY,"Inheritanceofthisfieldiscomplicated.Mostflagbitsareinheritedindividually,i.e.ifthebasetypehasaflag bitset,thesubtypeinheritsthisflagbit.Theflagbitsthatpertaintoextensionstructuresarestrictlyinheritedif theextensionstructureisinherited,i.e.thebasetype’svalueoftheflagbitiscopiedintothesubtypetogether withapointertotheextensionstructure.ThePy_TPFLAGS_HAVE_GCflagbitisinheritedtogetherwiththe tp_traverseandtp_clearfields,i.e.ifthePy_TPFLAGS_HAVE_GCflagbitisclearinthesubtypeand thetp_traverseandtp_clearfieldsinthesubtypeexistandhaveNULLvalues...XXXaremostflagbits reallyinheritedindividually? Default: PyBaseObject_TypeusesPy_TPFLAGS_DEFAULT|Py_TPFLAGS_BASETYPE. BitMasks: Thefollowingbitmasksarecurrentlydefined;thesecanbeORedtogetherusingthe|operatortoformthe valueofthetp_flagsfield.ThemacroPyType_HasFeature()takesatypeandaflagsvalue,tpandf, andcheckswhethertp->tp_flags&fisnon-zero. Py_TPFLAGS_HEAPTYPE",8.75,189.79,426.38,907,96.91,81.96,523.28,271.75,FALSE,FALSE
295,1,BODY,"andtp_deallociscalleddirectly. Becausethegoaloftp_clearfunctionsistobreakreferencecycles,it’snotnecessarytoclearcontained objectslikePythonstringsorPythonintegers,whichcan’tparticipateinreferencecycles.Ontheotherhand,it maybeconvenienttoclearallcontainedPythonobjects,andwritethetype’stp_deallocfunctiontoinvoke tp_clear. MoreinformationaboutPython’sgarbagecollectionschemecanbefoundinsectionSupportingCyclicGarbage Collection. Inheritance: Group:Py_TPFLAGS_HAVE_GC,tp_traverse,tp_clear Thisfieldisinheritedbysubtypestogetherwithtp_traverseandthePy_TPFLAGS_HAVE_GCflagbit:the flagbit,tp_traverse,andtp_clearareallinheritedfromthebasetypeiftheyareallzerointhesubtype.",8.75,155.43,426.38,666,96.91,81.96,523.29,237.39,FALSE,FALSE
296,1,BODY,"Inheritance: Group:tp_hash,tp_richcompare Thisfieldisinheritedbysubtypestogetherwithtp_hash:asubtypeinheritstp_richcompareandtp_hash whenthesubtype’stp_richcompareandtp_hasharebothNULL. Default: PyBaseObject_Typeprovidesatp_richcompareimplementation,whichmaybeinherited.However,if onlytp_hashisdefined,noteventheinheritedfunctionisusedandinstancesofthetypewillnotbeableto participateinanycomparisons.",8.75,113.58,426.37,400,96.91,81.96,523.28,195.55,FALSE,FALSE
298,11,BODY,"Whilethisfieldisstillsupported,Py_TPFLAGS_MANAGED_DICTshouldbeusedinstead,ifatallpossible. Iftheinstancesofthistypehaveadictionarycontaininginstancevariables,thisfieldisnon-zeroand containstheoffsetintheinstancesofthetypeoftheinstancevariabledictionary;thisoffsetisusedby PyObject_GenericGetAttr(). Donotconfusethisfieldwithtp_dict;thatisthedictionaryforattributesofthetypeobjectitself. Thevaluespecifiestheoffsetofthedictionaryfromthestartoftheinstancestructure. Thetp_dictoffsetshouldberegardedaswrite-only.Togetthepointertothedictionarycall PyObject_GenericGetDict().CallingPyObject_GenericGetDict()mayneedtoallocatememory forthedictionary,soitismaybemoreefficienttocallPyObject_GetAttr()whenaccessinganattribute ontheobject. ItisanerrortosetboththePy_TPFLAGS_MANAGED_DICTbitandtp_dictoffset. Inheritance: Thisfieldisinheritedbysubtypes.Asubtypeshouldnotoverridethisoffset;doingsocouldbeun- safe,ifCcodetriestoaccessthedictionaryatthepreviousoffset.Toproperlysupportinheritance,use Py_TPFLAGS_MANAGED_DICT.",8.75,215.2,426.38,1009,96.91,554.11,523.28,769.31,FALSE,FALSE
303,5,BODY,Thisstructureholdspointerstothefunctionswhichanobjectusestoimplementthenumberprotocol.Each functionisusedbythefunctionofsimilarnamedocumentedintheNumberProtocolsection. Hereisthestructuredefinition: typedefstruct{,8.75,55.09,426.37,213,96.91,246.7,523.28,301.79,FALSE,FALSE
307,7,BODY,Thisstructureholdspointerstothefunctionsrequiredtoimplementawaitableandasynchronousiteratorob- jects. Hereisthestructuredefinition: typedefstruct{,8.75,55.09,426.37,146,96.91,497.58,523.28,552.67,FALSE,FALSE
309,15,BODY,"typedefint(*getbufferproc)(PyObject*,Py_buffer*,int)",8.75,5.99,235.9,52,72,372.81,307.9,378.8,FALSE,FALSE
309,28,BODY,"typedefint(*ssizeobjargproc)(PyObject*,Py_ssize_t,PyObject*)",8.75,5.99,273.39,60,72,601.15,345.39,607.14,FALSE,FALSE
317,3,BODY,"CPythonexposesitsversionnumberinthefollowingmacros.Notethatthesecorrespondtotheversioncodeisbuilt with,notnecessarilytheversionusedatruntime. SeeCAPIStabilityforadiscussionofAPIandABIstabilityacrossversions. PY_MAJOR_VERSION",8.75,52.3,451.28,224,72,236.38,523.28,288.69,FALSE,FALSE
